2.414453483652323213e-06 -7.499999552965163491e-03 -2.414453483652323213e-06 7.499999552965163491e-03
6.002570092678069687e-03 4.496570974588393575e-03 -6.002570092678069687e-03 -4.496570974588393575e-03
4.201788157224654874e-03 6.212485581636428486e-03 -4.201788157224654874e-03 -6.212485581636428486e-03
6.722840219736099000e-03 -3.324667811393737689e-03 -6.722840219736099000e-03 3.324667811393737689e-03
6.127963364124297714e-03 -4.324125945568084613e-03 -6.127963364124297714e-03 4.324125945568084613e-03
5.535477697849273612e-03 -5.060482621192931990e-03 -5.535477697849273612e-03 5.060482621192931990e-03
7.499856948852539132e-03 4.630122100934385820e-05 -7.499856948852539132e-03 -4.630122100934385820e-05
7.918060524389147433e-05 -7.499582022428512469e-03 -7.918060524389147433e-05 7.499582022428512469e-03
6.026215106248855764e-03 -4.464832842350005895e-03 -6.026215106248855764e-03 4.464832842350005895e-03
7.499954849481581948e-03 2.598998718895017857e-05 -7.499954849481581948e-03 -2.598998718895017857e-05
6.025895923376082923e-03 -4.465263336896896362e-03 -6.025895923376082923e-03 4.465263336896896362e-03
7.695057720411568406e-06 -7.499995976686477106e-03 -7.695057720411568406e-06 7.499995976686477106e-03
5.817949277115985650e-06 7.499997764825820298e-03 -5.817949277115985650e-06 -7.499997764825820298e-03
2.036674995906650885e-05 7.499972283840179374e-03 -2.036674995906650885e-05 -7.499972283840179374e-03
4.020725260488688756e-05 7.499892264604568481e-03 -4.020725260488688756e-05 -7.499892264604568481e-03
6.172260493040084180e-03 -4.260657280683517387e-03 -6.172260493040084180e-03 4.260657280683517387e-03
6.046619564294814474e-03 -4.437160491943359202e-03 -6.046619564294814474e-03 4.437160491943359202e-03
5.592820197343826259e-03 -4.997035861015319304e-03 -5.592820197343826259e-03 4.997035861015319304e-03
1.441929526627063786e-03 -7.360084354877471403e-03 -1.441929526627063786e-03 7.360084354877471403e-03
4.793545813299715654e-05 -7.499846667051315342e-03 -4.793545813299715654e-05 7.499846667051315342e-03
7.139257192611694371e-03 -2.298044487833976728e-03 -7.139257192611694371e-03 2.298044487833976728e-03
2.946932539343833680e-03 -6.896781027317046460e-03 -2.946932539343833680e-03 6.896781027317046460e-03
3.923392505384981361e-05 7.499897181987761827e-03 -3.923392505384981361e-05 -7.499897181987761827e-03
2.287152316421270240e-04 -7.496511787176131543e-03 -2.287152316421270240e-04 7.496511787176131543e-03
7.367847114801406297e-04 -7.463722229003906007e-03 -7.367847114801406297e-04 7.463722229003906007e-03
4.667236818931996443e-05 -7.499854713678359708e-03 -4.667236818931996443e-05 7.499854713678359708e-03
7.137464582920073804e-03 -2.303605377674102731e-03 -7.137464582920073804e-03 2.303605377674102731e-03
7.250613123178481674e-03 1.917971000075340210e-03 -7.250613123178481674e-03 -1.917971000075340210e-03
4.267303794622420883e-03 -6.167667210102080640e-03 -4.267303794622420883e-03 6.167667210102080640e-03
7.499980777502059971e-03 -1.694317208603024374e-05 -7.499980777502059971e-03 1.694317208603024374e-05
7.499999105930328126e-03 3.520279933582059802e-06 -7.499999105930328126e-03 -3.520279933582059802e-06
7.499977201223372719e-03 1.848698768299072805e-05 -7.499977201223372719e-03 -1.848698768299072805e-05
2.036085873842239432e-03 -7.218334525823592862e-03 -2.036085873842239432e-03 7.218334525823592862e-03
7.499982565641403164e-03 -1.610721868928521722e-05 -7.499982565641403164e-03 1.610721868928521722e-05
4.892120808362960573e-03 5.684817731380462265e-03 -4.892120808362960573e-03 -5.684817731380462265e-03
7.496466636657714636e-03 2.301880018785595764e-04 -7.496466636657714636e-03 -2.301880018785595764e-04
3.154825866222381574e-03 -6.804195195436477626e-03 -3.154825866222381574e-03 6.804195195436477626e-03
5.912051349878310984e-03 -4.614937752485274991e-03 -5.912051349878310984e-03 4.614937752485274991e-03
1.954737745109014111e-06 7.499999552965163491e-03 -1.954737745109014111e-06 -7.499999552965163491e-03
2.504005730152129849e-03 7.069650292396544716e-03 -2.504005730152129849e-03 -7.069650292396544716e-03
7.499826997518539359e-03 -5.093085346743464605e-05 -7.499826997518539359e-03 5.093085346743464605e-05
7.499986588954924913e-03 -1.428779127309098725e-05 -7.499986588954924913e-03 1.428779127309098725e-05
7.499989271163940568e-03 -1.260068442206829705e-05 -7.499989271163940568e-03 1.260068442206829705e-05
9.442505543120204250e-06 7.499994188547133914e-03 -9.442505543120204250e-06 -7.499994188547133914e-03
5.575549006462097307e-03 -5.016299039125442574e-03 -5.575549006462097307e-03 5.016299039125442574e-03
1.514203101396560626e-03 -7.345555722713469939e-03 -1.514203101396560626e-03 7.345555722713469939e-03
7.499928027391433195e-03 3.289662301540374376e-05 -7.499928027391433195e-03 -3.289662301540374376e-05
3.954146504402160194e-03 -6.372968405485152955e-03 -3.954146504402160194e-03 6.372968405485152955e-03
5.393924117088317802e-03 -5.211101621389388830e-03 -5.393924117088317802e-03 5.211101621389388830e-03
7.473197579383849924e-03 6.334958598017692566e-04 -7.473197579383849924e-03 -6.334958598017692566e-04
4.926804453134536743e-03 5.654785484075545987e-03 -4.926804453134536743e-03 -5.654785484075545987e-03
5.088694989681243584e-03 -5.509554147720336671e-03 -5.088694989681243584e-03 5.509554147720336671e-03
7.499984353780746356e-03 -1.533832051791250516e-05 -7.499984353780746356e-03 1.533832051791250516e-05
6.221411526203155309e-03 4.188560396432876136e-03 -6.221411526203155309e-03 -4.188560396432876136e-03
7.476419806480407403e-03 -5.942632444202899282e-04 -7.476419806480407403e-03 5.942632444202899282e-04
6.232375949621200319e-03 4.172228425741195817e-03 -6.232375949621200319e-03 -4.172228425741195817e-03
2.850159555673599261e-03 6.937333345413207973e-03 -2.850159555673599261e-03 -6.937333345413207973e-03
5.399601906538009123e-03 -5.205218642950057949e-03 -5.399601906538009123e-03 5.205218642950057949e-03
7.391236871480941911e-03 -1.272640898823738107e-03 -7.391236871480941911e-03 1.272640898823738107e-03
4.717267155647277867e-03 5.830728113651275323e-03 -4.717267155647277867e-03 -5.830728113651275323e-03
7.477404624223709176e-03 5.817391164600849108e-04 -7.477404624223709176e-03 -5.817391164600849108e-04
2.646732958965003545e-05 7.499953508377074987e-03 -2.646732958965003545e-05 -7.499953508377074987e-03
7.499966472387313565e-03 2.249151177238672863e-05 -7.499966472387313565e-03 -2.249151177238672863e-05
7.499989718198775933e-03 1.252176705747842660e-05 -7.499989718198775933e-03 -1.252176705747842660e-05
1.645915384870022454e-05 -7.499982118606566932e-03 -1.645915384870022454e-05 7.499982118606566932e-03
2.191971391439437745e-03 7.172535359859465859e-03 -2.191971391439437745e-03 -7.172535359859465859e-03
7.354676127433776300e-03 1.469265148043632455e-03 -7.354676127433776300e-03 -1.469265148043632455e-03
7.273586243391036779e-03 -1.828917972743511174e-03 -7.273586243391036779e-03 1.828917972743511174e-03
5.178730487823485912e-03 -5.425011366605758320e-03 -5.178730487823485912e-03 5.425011366605758320e-03
5.016094744205474611e-03 -5.575732290744781459e-03 -5.016094744205474611e-03 5.575732290744781459e-03
9.925427148118614608e-05 7.499343305826186752e-03 -9.925427148118614608e-05 -7.499343305826186752e-03
7.499181032180785543e-03 -1.108236238360404892e-04 -7.499181032180785543e-03 1.108236238360404892e-04
7.499999999999999722e-03 -1.072555751306936162e-06 -7.499999999999999722e-03 1.072555751306936162e-06
7.499985247850417952e-03 1.497240853495895802e-05 -7.499985247850417952e-03 -1.497240853495895802e-05
5.632497221231460433e-03 4.952269792556762869e-03 -5.632497221231460433e-03 -4.952269792556762869e-03
1.442312914878129807e-04 7.498612850904464062e-03 -1.442312914878129807e-04 -7.498612850904464062e-03
3.252961859107017257e-03 -6.757827848196029143e-03 -3.252961859107017257e-03 6.757827848196029143e-03
1.173299700021743740e-03 -7.407656013965606759e-03 -1.173299700021743740e-03 7.407656013965606759e-03
7.119803130626677946e-03 2.357627078890800303e-03 -7.119803130626677946e-03 -2.357627078890800303e-03
9.952422603964805516e-04 7.433672994375228535e-03 -9.952422603964805516e-04 -7.433672994375228535e-03
7.268751561641692734e-03 1.848040111362934078e-03 -7.268751561641692734e-03 -1.848040111362934078e-03
7.011506259441375316e-03 2.662476003170013289e-03 -7.011506259441375316e-03 -2.662476003170013289e-03
7.290147989988326853e-03 1.761743724346160819e-03 -7.290147989988326853e-03 -1.761743724346160819e-03
1.930765283759683438e-05 -7.499974966049194162e-03 -1.930765283759683438e-05 7.499974966049194162e-03
7.499937415122985389e-03 -3.058571135625243295e-05 -7.499937415122985389e-03 3.058571135625243295e-05
7.499814033508300781e-03 -5.281014251522719670e-05 -7.499814033508300781e-03 5.281014251522719670e-05
1.562537066638469609e-03 7.335426360368728707e-03 -1.562537066638469609e-03 -7.335426360368728707e-03
5.583300590515136164e-03 5.007669925689696953e-03 -5.583300590515136164e-03 -5.007669925689696953e-03
3.962482810020446361e-03 6.367788612842559780e-03 -3.962482810020446361e-03 -6.367788612842559780e-03
7.499981671571731567e-03 -1.662309514358639582e-05 -7.499981671571731567e-03 1.662309514358639582e-05
6.987692713737487724e-03 2.724362835288047634e-03 -6.987692713737487724e-03 -2.724362835288047634e-03
6.145306527614593194e-03 -4.299442917108535489e-03 -6.145306527614593194e-03 4.299442917108535489e-03
5.163624286651610773e-03 -5.439392030239104982e-03 -5.163624286651610773e-03 5.439392030239104982e-03
3.326972946524619921e-05 -7.499926239252090003e-03 -3.326972946524619921e-05 7.499926239252090003e-03
7.499997764825820298e-03 -5.774467717856168239e-06 -7.499997764825820298e-03 5.774467717856168239e-06
7.499937415122985389e-03 3.062034258618950735e-05 -7.499937415122985389e-03 -3.062034258618950735e-05
7.499614655971527030e-03 7.603160804137586626e-05 -7.499614655971527030e-03 -7.603160804137586626e-05
2.900530323386192079e-03 6.916424185037612846e-03 -2.900530323386192079e-03 -6.916424185037612846e-03
7.499801516532897568e-03 5.458101164549589238e-05 -7.499801516532897568e-03 -5.458101164549589238e-05
7.493150085210799859e-03 -3.204680699855088927e-04 -7.493150085210799859e-03 3.204680699855088927e-04
5.881701260805129693e-03 4.653556644916533903e-03 -5.881701260805129693e-03 -4.653556644916533903e-03
4.867356866598128960e-03 5.706035345792770212e-03 -4.867356866598128960e-03 -5.706035345792770212e-03
6.366089433431624915e-03 3.965211957693099906e-03 -6.366089433431624915e-03 -3.965211957693099906e-03
2.452005632221698680e-05 7.499959766864776160e-03 -2.452005632221698680e-05 -7.499959766864776160e-03
7.466788776218890840e-04 -7.462738752365112062e-03 -7.466788776218890840e-04 7.462738752365112062e-03
7.496750056743621896e-03 -2.207690197974443371e-04 -7.496750056743621896e-03 2.207690197974443371e-04
7.307943888008594242e-05 7.499644160270690571e-03 -7.307943888008594242e-05 -7.499644160270690571e-03
7.499928921461104792e-03 3.266505897045135173e-05 -7.499928921461104792e-03 -3.266505897045135173e-05
7.499175667762755966e-03 1.112033240497112171e-04 -7.499175667762755966e-03 -1.112033240497112171e-04
5.971177071332931137e-03 4.538176506757736137e-03 -5.971177071332931137e-03 -4.538176506757736137e-03
3.673544302582740489e-03 -6.538736522197723285e-03 -3.673544302582740489e-03 6.538736522197723285e-03
5.959414243698119527e-03 4.553612172603607039e-03 -5.959414243698119527e-03 -4.553612172603607039e-03
2.426760345697403023e-03 -7.096536755561828023e-03 -2.426760345697403023e-03 7.096536755561828023e-03
7.499990612268447529e-03 1.197638543089851656e-05 -7.499990612268447529e-03 -1.197638543089851656e-05
7.499978542327880547e-03 -1.793022151105105796e-05 -7.499978542327880547e-03 1.793022151105105796e-05
1.295610107481479653e-03 -7.387245297431945142e-03 -1.295610107481479653e-03 7.387245297431945142e-03
3.872402161359786692e-03 -6.422967016696929342e-03 -3.872402161359786692e-03 6.422967016696929342e-03
7.499515861272811751e-03 8.521853014826774326e-05 -7.499515861272811751e-03 -8.521853014826774326e-05
7.499703168869018520e-03 6.673280848190187974e-05 -7.499703168869018520e-03 -6.673280848190187974e-05
4.589906930923461949e-03 -5.931504964828491176e-03 -4.589906930923461949e-03 5.931504964828491176e-03
6.729991883039474279e-03 3.310167565941810486e-03 -6.729991883039474279e-03 -3.310167565941810486e-03
7.499843537807464322e-03 -4.841589136049151041e-05 -7.499843537807464322e-03 4.841589136049151041e-05
1.668973267078399571e-03 7.311944067478180070e-03 -1.668973267078399571e-03 -7.311944067478180070e-03
7.499993741512298549e-03 9.538260055705904825e-06 -7.499993741512298549e-03 -9.538260055705904825e-06
7.448318302631378070e-03 8.789491653442382639e-04 -7.448318302631378070e-03 -8.789491653442382639e-04
7.499877959489822075e-03 -4.275921732187271172e-05 -7.499877959489822075e-03 4.275921732187271172e-05
1.490417830646038021e-03 -7.350418567657470564e-03 -1.490417830646038021e-03 7.350418567657470564e-03
7.499983012676238528e-03 1.586915866937488358e-05 -7.499983012676238528e-03 -1.586915866937488358e-05
7.254465669393538735e-03 1.903346702456474270e-03 -7.254465669393538735e-03 -1.903346702456474270e-03
6.434805840253830095e-03 3.852696865797042639e-03 -6.434805840253830095e-03 -3.852696865797042639e-03
7.499703168869018520e-03 -6.673572817817329439e-05 -7.499703168869018520e-03 6.673572817817329439e-05
6.090123206377029419e-03 -4.377259612083434816e-03 -6.090123206377029419e-03 4.377259612083434816e-03
1.208537287311628461e-05 -7.499990165233612165e-03 -1.208537287311628461e-05 7.499990165233612165e-03
7.499573081731795640e-03 8.002609480172394839e-05 -7.499573081731795640e-03 -8.002609480172394839e-05
7.225075364112853657e-03 -2.012034505605697719e-03 -7.225075364112853657e-03 2.012034505605697719e-03
3.893590299412607984e-05 -7.499898970127105019e-03 -3.893590299412607984e-05 7.499898970127105019e-03
7.499928921461104792e-03 3.268204629421234293e-05 -7.499928921461104792e-03 -3.268204629421234293e-05
7.499031722545623779e-03 1.205094717442989328e-04 -7.499031722545623779e-03 -1.205094717442989328e-04
7.499896734952926462e-03 3.939285641536116573e-05 -7.499896734952926462e-03 -3.939285641536116573e-05
4.742942168377339894e-05 7.499850243330001727e-03 -4.742942168377339894e-05 -7.499850243330001727e-03
1.469605369493365281e-05 -7.499985694885253316e-03 -1.469605369493365281e-05 7.499985694885253316e-03
1.568310311995446533e-05 -7.499983459711074760e-03 -1.568310311995446533e-05 7.499983459711074760e-03
6.482248753309249531e-03 -3.772327154874801584e-03 -6.482248753309249531e-03 3.772327154874801584e-03
4.129997938871383251e-03 -6.260440796613693341e-03 -4.129997938871383251e-03 6.260440796613693341e-03
7.426265627145767212e-03 -1.049086265265941663e-03 -7.426265627145767212e-03 1.049086265265941663e-03
3.221612200140952856e-03 6.772828996181487829e-03 -3.221612200140952856e-03 -6.772828996181487829e-03
6.977066248655319075e-03 -2.751462534070014867e-03 -6.977066248655319075e-03 2.751462534070014867e-03
7.499884217977523249e-03 -4.166757571510970592e-05 -7.499884217977523249e-03 4.166757571510970592e-05
7.497668713331222083e-03 1.869890280067920706e-04 -7.497668713331222083e-03 -1.869890280067920706e-04
1.511917524039745183e-03 7.346026450395583968e-03 -1.511917524039745183e-03 -7.346026450395583968e-03
4.015539656393229745e-05 7.499892711639403846e-03 -4.015539656393229745e-05 -7.499892711639403846e-03
7.348784208297729457e-03 -1.498456411063670956e-03 -7.348784208297729457e-03 1.498456411063670956e-03
5.832438468933105573e-03 -4.715152233839035173e-03 -5.832438468933105573e-03 4.715152233839035173e-03
6.910270303487777051e-03 2.915160879492759410e-03 -6.910270303487777051e-03 -2.915160879492759410e-03
7.117841450963168862e-06 7.499996423721313338e-03 -7.117841450963168862e-06 -7.499996423721313338e-03
5.834984779357910330e-03 -4.712000638246536394e-03 -5.834984779357910330e-03 4.712000638246536394e-03
7.499994188547133914e-03 9.356763912364839423e-06 -7.499994188547133914e-03 -9.356763912364839423e-06
7.499980330467223739e-03 -1.724536588881164816e-05 -7.499980330467223739e-03 1.724536588881164816e-05
5.510322600603103499e-03 -5.087862163782119231e-03 -5.510322600603103499e-03 5.087862163782119231e-03
2.600409323349594975e-05 -7.499954849481581948e-03 -2.600409323349594975e-05 7.499954849481581948e-03
1.324584736721590094e-05 7.499988377094268105e-03 -1.324584736721590094e-05 -7.499988377094268105e-03
5.819731503725051984e-03 4.730827063322067157e-03 -5.819731503725051984e-03 -4.730827063322067157e-03
7.058742195367812867e-03 -2.534592747688293232e-03 -7.058742195367812867e-03 2.534592747688293232e-03
6.554847210645675312e-03 -3.644719496369361669e-03 -6.554847210645675312e-03 3.644719496369361669e-03
8.722281083464622389e-05 -7.499492615461349383e-03 -8.722281083464622389e-05 7.499492615461349383e-03
2.038410922978073115e-05 7.499972283840179374e-03 -2.038410922978073115e-05 -7.499972283840179374e-03
7.499719262123107251e-03 -6.490474333986639977e-05 -7.499719262123107251e-03 6.490474333986639977e-05
6.951737701892852367e-03 -2.814843580126762199e-03 -6.951737701892852367e-03 2.814843580126762199e-03
7.504296954721211845e-05 7.499624490737914588e-03 -7.504296954721211845e-05 -7.499624490737914588e-03
2.738755429163575037e-05 -7.499949932098388602e-03 -2.738755429163575037e-05 7.499949932098388602e-03
1.728348433971405029e-05 7.499979883432388375e-03 -1.728348433971405029e-05 -7.499979883432388375e-03
5.296419840306043625e-05 -7.499813139438629185e-03 -5.296419840306043625e-05 7.499813139438629185e-03
7.153380364179610928e-03 2.253697067499160593e-03 -7.153380364179610928e-03 -2.253697067499160593e-03
3.088827151805162235e-04 -7.493636906147002619e-03 -3.088827151805162235e-04 7.493636906147002619e-03
2.341677958611398718e-05 -7.499963343143462545e-03 -2.341677958611398718e-05 7.499963343143462545e-03
8.705793006811289827e-06 7.499995082616805510e-03 -8.705793006811289827e-06 -7.499995082616805510e-03
1.860228949226438796e-05 -7.499976754188537355e-03 -1.860228949226438796e-05 7.499976754188537355e-03
1.123163988813757918e-04 7.499159127473831003e-03 -1.123163988813757918e-04 -7.499159127473831003e-03
2.948079840280115659e-05 -7.499941885471343370e-03 -2.948079840280115659e-05 7.499941885471343370e-03
1.807675114832818346e-05 -7.499978095293045183e-03 -1.807675114832818346e-05 7.499978095293045183e-03
2.319433987140655327e-03 7.132336646318435808e-03 -2.319433987140655327e-03 -7.132336646318435808e-03
5.449285358190536152e-03 5.153182446956634105e-03 -5.449285358190536152e-03 -5.153182446956634105e-03
7.499998658895491895e-03 -4.614620993379503014e-06 -7.499998658895491895e-03 4.614620993379503014e-06
7.061084657907485893e-03 2.528059780597686785e-03 -7.061084657907485893e-03 -2.528059780597686785e-03
7.499925345182418407e-03 -3.341720206663012694e-05 -7.499925345182418407e-03 3.341720206663012694e-05
2.382854819297790423e-03 -7.111399322748184100e-03 -2.382854819297790423e-03 7.111399322748184100e-03
7.497749626636504572e-03 -1.837126258760690624e-04 -7.497749626636504572e-03 1.837126258760690624e-04
2.102171927690505912e-03 -7.199365943670272237e-03 -2.102171927690505912e-03 7.199365943670272237e-03
1.239040084183216017e-03 -7.396944165229796773e-03 -1.239040084183216017e-03 7.396944165229796773e-03
5.792529433965683087e-03 4.764094948768615723e-03 -5.792529433965683087e-03 -4.764094948768615723e-03
7.293792217969894201e-03 1.746595837175846100e-03 -7.293792217969894201e-03 -1.746595837175846100e-03
7.302184402942657297e-03 1.711169891059398590e-03 -7.302184402942657297e-03 -1.711169891059398590e-03
5.715023875236511369e-03 4.856799691915512050e-03 -5.715023875236511369e-03 -4.856799691915512050e-03
4.617272168397903651e-03 5.910228341817855280e-03 -4.617272168397903651e-03 -5.910228341817855280e-03
1.417586356401443490e-03 7.364811748266219572e-03 -1.417586356401443490e-03 -7.364811748266219572e-03
7.361737936735153129e-03 1.433463580906391187e-03 -7.361737936735153129e-03 -1.433463580906391187e-03
7.499998658895491895e-03 -4.736452829092740979e-06 -7.499998658895491895e-03 4.736452829092740979e-06
7.539250887930393436e-04 -7.462010085582732564e-03 -7.539250887930393436e-04 7.462010085582732564e-03
3.062272444367408752e-03 -6.846348345279693222e-03 -3.062272444367408752e-03 6.846348345279693222e-03
1.229925546795129776e-04 -7.498991489410400217e-03 -1.229925546795129776e-04 7.498991489410400217e-03
7.499934732913970600e-03 -3.126966767013072561e-05 -7.499934732913970600e-03 3.126966767013072561e-05
5.706218630075454365e-03 4.867141842842101843e-03 -5.706218630075454365e-03 -4.867141842842101843e-03
3.890514671802520596e-03 -6.412011533975601162e-03 -3.890514671802520596e-03 6.412011533975601162e-03
7.929468993097543174e-05 7.499580681324004641e-03 -7.929468993097543174e-05 -7.499580681324004641e-03
2.923071160912513525e-03 -6.906927824020385118e-03 -2.923071160912513525e-03 6.906927824020385118e-03
7.499747425317763831e-03 6.154113449156283736e-05 -7.499747425317763831e-03 -6.154113449156283736e-05
7.499563694000243447e-03 8.088971022516488433e-05 -7.499563694000243447e-03 -8.088971022516488433e-05
9.682405740022658434e-04 -7.437238097190856587e-03 -9.682405740022658434e-04 7.437238097190856587e-03
2.692696899175643730e-03 -6.999955773353576036e-03 -2.692696899175643730e-03 6.999955773353576036e-03
5.053568333387374600e-03 -5.541791170835494960e-03 -5.053568333387374600e-03 5.541791170835494960e-03
4.970071613788604528e-03 5.616795122623443465e-03 -4.970071613788604528e-03 -5.616795122623443465e-03
6.585906744003295482e-03 3.588291183114051663e-03 -6.585906744003295482e-03 -3.588291183114051663e-03
7.499973177909850970e-03 -2.002233755774796090e-05 -7.499973177909850970e-03 2.002233755774796090e-05
6.537985950708389248e-03 3.674879372119903287e-03 -6.537985950708389248e-03 -3.674879372119903287e-03
7.361778169870376691e-03 -1.433254927396774301e-03 -7.361778169870376691e-03 1.433254927396774301e-03
1.208945195685373556e-07 7.499999999999999722e-03 -1.208945195685373556e-07 -7.499999999999999722e-03
3.951989114284515381e-03 -6.374306380748748224e-03 -3.951989114284515381e-03 6.374306380748748224e-03
7.499987035989761144e-03 -1.389708369970321581e-05 -7.499987035989761144e-03 1.389708369970321581e-05
4.878961890935897341e-03 5.696115195751190290e-03 -4.878961890935897341e-03 -5.696115195751190290e-03
7.203138917684554637e-03 -2.089207246899604537e-03 -7.203138917684554637e-03 2.089207246899604537e-03
3.915387243032455479e-03 6.396854370832443307e-03 -3.915387243032455479e-03 -6.396854370832443307e-03
2.387719228863716125e-03 -7.109767645597457782e-03 -2.387719228863716125e-03 7.109767645597457782e-03
7.498535960912704190e-03 1.481916708871722232e-04 -7.498535960912704190e-03 -1.481916708871722232e-04
4.893889278173446308e-03 5.683295577764511247e-03 -4.893889278173446308e-03 -5.683295577764511247e-03
4.983184486627578388e-03 5.605165064334869524e-03 -4.983184486627578388e-03 -5.605165064334869524e-03
3.355439901351928416e-03 6.707534641027450110e-03 -3.355439901351928416e-03 -6.707534641027450110e-03
3.903119266033172521e-03 6.404346674680709735e-03 -3.903119266033172521e-03 -6.404346674680709735e-03
4.872275590896606515e-03 5.701835900545119962e-03 -4.872275590896606515e-03 -5.701835900545119962e-03
7.499734014272689889e-03 -6.314438302069902366e-05 -7.499734014272689889e-03 6.314438302069902366e-05
3.348472528159618107e-05 -7.499925345182418407e-03 -3.348472528159618107e-05 7.499925345182418407e-03
7.499975413084029527e-03 1.926393248140811730e-05 -7.499975413084029527e-03 -1.926393248140811730e-05
7.499700486660003731e-03 6.701710866764187325e-05 -7.499700486660003731e-03 -6.701710866764187325e-05
7.499984800815581720e-03 -1.518275239504873651e-05 -7.499984800815581720e-03 1.518275239504873651e-05
6.523777730762958418e-05 7.499716132879257098e-03 -6.523777730762958418e-05 -7.499716132879257098e-03
7.487874627113342424e-03 -4.263053834438323823e-04 -7.487874627113342424e-03 4.263053834438323823e-04
5.851567536592483347e-03 4.691391438245773489e-03 -5.851567536592483347e-03 -4.691391438245773489e-03
1.139470115303993199e-03 -7.412935048341750578e-03 -1.139470115303993199e-03 7.412935048341750578e-03
7.491846978664397708e-03 3.496157750487327185e-04 -7.491846978664397708e-03 -3.496157750487327185e-04
6.649998128414154157e-03 3.468072563409805350e-03 -6.649998128414154157e-03 -3.468072563409805350e-03
7.499983012676238528e-03 -1.602317614015191834e-05 -7.499983012676238528e-03 1.602317614015191834e-05
4.508607834577560251e-03 5.993534624576568430e-03 -4.508607834577560251e-03 -5.993534624576568430e-03
2.206788165494799655e-05 7.499967366456985161e-03 -2.206788165494799655e-05 -7.499967366456985161e-03
7.499913722276687657e-03 -3.601891687139868899e-05 -7.499913722276687657e-03 3.601891687139868899e-05
1.960749796126037836e-05 7.499974519014357931e-03 -1.960749796126037836e-05 -7.499974519014357931e-03
1.178675360279157643e-05 -7.499990612268447529e-03 -1.178675360279157643e-05 7.499990612268447529e-03
4.553877711296081508e-03 5.959211289882659392e-03 -4.553877711296081508e-03 -5.959211289882659392e-03
9.810862247832118719e-06 -7.499993741512298549e-03 -9.810862247832118719e-06 7.499993741512298549e-03
2.530077695846557392e-03 7.060361802577972204e-03 -2.530077695846557392e-03 -7.060361802577972204e-03
4.333127439022064348e-03 -6.121601611375808438e-03 -4.333127439022064348e-03 6.121601611375808438e-03
3.770574331283569215e-03 -6.483268439769744422e-03 -3.770574331283569215e-03 6.483268439769744422e-03
7.499401867389678469e-03 9.471287252381444032e-05 -7.499401867389678469e-03 -9.471287252381444032e-05
6.328321248292923147e-03 4.025214761495589724e-03 -6.328321248292923147e-03 -4.025214761495589724e-03
1.560933887958526611e-03 7.335767447948455221e-03 -1.560933887958526611e-03 -7.335767447948455221e-03
2.246615302283316891e-05 -7.499966472387313565e-03 -2.246615302283316891e-05 7.499966472387313565e-03
1.577889584004879032e-03 7.332139313220977471e-03 -1.577889584004879032e-03 -7.332139313220977471e-03
5.330962836742400915e-03 5.275493860244750456e-03 -5.330962836742400915e-03 -5.275493860244750456e-03
2.929168716073036159e-03 -6.904344409704207819e-03 -2.929168716073036159e-03 6.904344409704207819e-03
4.333427846431731935e-03 -6.121388822793960745e-03 -4.333427846431731935e-03 6.121388822793960745e-03
